,Id,Name,Location,FollowersCount,FriendsCount,RetweetCount,TweetCount,Score
5610,1088110311771656194,Uzair Jutt,,128.0,459.0,0,104,1291
5614,635296037,Hemant Deore,,128.0,348.0,0,104,1291
5613,1867679772,INDIA FIRST,,128.0,236.0,0,104,1291
5612,2420638080,nautanki king,,128.0,237.0,0,104,1291
5611,291538269,Umer Baba,SRINAGAR,128.0,100.0,0,104,1291
5609,101522100,omar,pakistan,128.0,261.0,0,104,1291
5608,2759714839,Tayab nisar,Saudi Arabia,128.0,467.0,0,104,1291
5607,77185958,Nagaraj S Reddy 🇮🇳,Bangalore,128.0,331.0,0,104,1291
5606,893881635824906240,Hamza,,128.0,30.0,0,104,1291
5621,3552080297,Mohammed Saeed,South Africa,127.0,1101.0,0,104,1289
5626,1632304844,Umm-e-Rubab Malik,USA,127.0,315.0,0,104,1289
5625,386024901,Tariq javed,"England, United Kingdom",127.0,74.0,0,104,1289
5624,782242248,Irfan Tramboo,"Srinagar, Jammu & Kashmir",127.0,580.0,0,104,1289
5623,3060616577,Modified Dinesh,,127.0,431.0,0,104,1289
5622,1034466865081409536,ACS  !!,,127.0,176.0,0,104,1289
5618,408345459,Amrut Kulkarni,"Bengaluru, India",127.0,303.0,0,104,1289
5620,901140007334813697,AVINASH SINGH,"Muzaffarpur Bihar,India",127.0,1654.0,0,104,1289
5619,804024440,Amol Patel,,127.0,175.0,0,104,1289
5617,1982651,#Shiv,Bangalore,127.0,307.0,0,104,1289
5616,382673379,ali imran NA86,"Punjab, Pakistan",127.0,401.0,0,104,1289
5615,102680018,M. Fahad,"Karachi, Pakistan",127.0,242.0,0,104,1289
5627,810063581115023360,Parmarbjp77@,hariyana ,126.0,161.0,0,104,1287
5628,826502515,PRAKASH GODBOLE,,126.0,201.0,0,104,1287
5629,2380567562,Sushil,Mumbai,126.0,430.0,0,104,1287
5630,925077948591411200,ابو شيماء,,126.0,599.0,0,104,1287
5635,719837912066584576,Safi Ullah,Still on your nerves,125.0,104.0,0,104,1285
5638,94116706,OneIndia 🇮🇳,,125.0,1337.0,0,104,1285
5637,287982713,Marc Puckett,At Sea...,125.0,257.0,0,104,1285
5636,84737712,Natkhat Nawab,India,125.0,336.0,0,104,1285
5632,2467607556,ibrar sandhu,islamabad,125.0,1115.0,0,104,1285
5634,820308527432335360,RaeesAalam,Mumbai,125.0,1480.0,0,104,1285
5631,1022858860506230789,अमरेश_यदुवंशी,"Lucknow, India",125.0,86.0,0,104,1285
5633,132853426,SAUMIL BHATT,🗺,125.0,283.0,0,104,1285
5644,931139035040432128,fikri,,124.0,142.0,0,104,1283
5649,1096668080594448385,💖 #UST_SHAKIR_ALI_KHAN💖,,124.0,183.0,0,104,1283
5648,383066559,sudeepj21,HiranyaGarbha,124.0,686.0,0,104,1283
5647,2360886781,Mukesh,,124.0,170.0,0,104,1283
5645,1063339646724190208,Ajit S,"koselao,pali,rajasthan",124.0,648.0,0,104,1283
5646,1388656027,KK,"London, England",124.0,290.0,0,104,1283
5643,322183634,Ramesh Kumar Chhajer,Chennai,124.0,958.0,0,104,1283
5642,3745015285,Rudresh Naik,Goa,124.0,468.0,0,104,1283
5641,864666624862953472,मोदीfied हिंदुस्तानी,अखंड भारत ,124.0,778.0,0,104,1283
5640,948848800214540288,Umesh Raj,"Mumbai, India",124.0,345.0,0,104,1283
5639,834356455423750144,Bhavna,"New Delhi, India",124.0,178.0,0,104,1283
5656,971000136,Manasa Manjunath,"Stuttgart, Germany",123.0,128.0,0,104,1281
5661,1030526082397687808,neeli pari....💫🇵🇰,pyara pakistan,123.0,118.0,0,104,1281
5660,886774067470241792,B,,123.0,805.0,0,104,1281
5659,2506554626,Raja Ganapathy subramanian,chennai,123.0,320.0,0,104,1281
5658,2888913301,Punekar,,123.0,391.0,0,104,1281
5657,144346840,NASIR KHAN,پاکستان Pakistan,123.0,167.0,0,104,1281
5651,807937743070396420,Mohmad Iqbal Jan,"Bandipore, Jammu And Kashmir",123.0,301.0,0,104,1281
5655,451445963,Chinmay Kabi,"Rourkela, Odisha, India",123.0,489.0,0,104,1281
5654,582744465,Taraktogenos,India,123.0,137.0,0,104,1281
5653,134746943,Harish Radhakrishnan 🇮🇳,"Bengaluru, India",123.0,483.0,0,104,1281
5652,1006760092346220544,tpsandy106,"Jharkhand, India",123.0,110.0,0,104,1281
5650,1074257180587712512,Muhammad Farooq,,123.0,748.0,0,104,1281
5668,558392296,شاھد لطیف Shahid Latif,"Rawalpindi, Pakistan",122.0,255.0,0,104,1279
5672,796367408302870528,قلندر,"Punjab, Pakistan",122.0,355.0,0,104,1279
5671,103809635,Mitesh Rathod,"Vapi, India",122.0,91.0,0,104,1279
5670,2395405604,H.S.Bantiya,India,122.0,186.0,0,104,1279
5669,1277639731,M Hammad Chawla,Pakistan,122.0,68.0,0,104,1279
5663,752221601446424577,Ghulam Murtaza,,122.0,458.0,0,104,1279
5667,882188369630986240,રવિ દત્તા,🏡 ,122.0,657.0,0,104,1279
5666,2267501996,Ilyas Bhatti,Qatar,122.0,326.0,0,104,1279
5665,791876701173190656,amzurd,,122.0,64.0,0,104,1279
5664,1734023000,sabir,,122.0,244.0,0,104,1279
5662,1953253111,JUNAID DAR, Kashmir l Delhi,122.0,504.0,0,104,1279
5684,847827371633893376,Jai Prakash Sharma,,121.0,570.0,0,104,1277
5683,2603184583,Salar Ayub,"Gilgit-Baltistan, Pakistan",121.0,244.0,0,104,1277
5682,975726015203852288,दीपक कुमार,"उत्तर प्रदेश, भारत",121.0,1688.0,0,104,1277
5681,1031996078323691520,Shah Waqar,Kupwara||Kashmir,121.0,81.0,0,104,1277
5680,4283918955,Monan Mondal,India,121.0,674.0,0,104,1277
5679,3768687553,avro deep,"West Bengal, India",121.0,166.0,0,104,1277
5678,918183661329149952,Urooj Adil,,121.0,113.0,0,104,1277
5677,1036781815,Ishan Naik,Mumbai ,121.0,349.0,0,104,1277
5676,791623238,Adil shah,,121.0,96.0,0,104,1277
5675,962725269378424832,Gulshan Sharma,"Model Town, Yamunanagar",121.0,210.0,0,104,1277
5674,1024308566025371653,"Sunilsana, Retd from IN, A nationalist veteran","Bhopal, India",121.0,43.0,0,104,1277
5673,1094029023708106753,लावारिस कहीं का😕,जहन्नुम में😐आओगे का😡,121.0,202.0,0,104,1277
5691,55485950,Mohammad Adil,New Delhi,120.0,83.0,0,104,1275
5696,257852302,bala subbu,india,120.0,385.0,0,104,1275
5695,1036470247166013440,Mohsin Abaan,Indian occupied Kashmir,120.0,113.0,0,104,1275
5694,187570962,Shahid,UK,120.0,138.0,0,104,1275
5693,3030803112,CHIRKOOT -,yahi kahi ,120.0,375.0,0,104,1275
5692,2958529637,Archana,"Kerala, India",120.0,481.0,0,104,1275
5697,145744172,Sajjad Haider,Hants -UK,120.0,486.0,0,104,1275
5690,3230993883,Vinay's,"Lucknow, India",120.0,537.0,0,104,1275
5688,2721745603,erum naseeruddin,,120.0,389.0,0,104,1275
5687,443933953,AADIL-MAJEED  (عادل مجید),"Handwara, Jammu And Kashmir",120.0,165.0,0,104,1275
5686,860716460490072064,DiehardIndian,,120.0,89.0,0,104,1275
5685,85807874,Chandan (chang),new delhi,120.0,788.0,0,104,1275
5689,2731187072,naveen k yadav,"Muzaffarpur, Bihar",120.0,436.0,0,104,1275
5703,751729380376866816,Harish Kumar,भारत ,119.0,47.0,0,104,1273
5707,994191144060903426,AAMIR SHOUN,Greece,119.0,591.0,0,104,1273
5706,496935081,Tahir A. Khan,Karachi,119.0,190.0,0,104,1273
5705,263368765,Mohamed Y. Bargo,,119.0,88.0,0,104,1273
5704,2345047767,Masood Shehzad,,119.0,383.0,0,104,1273
5701,2570795812,mathayk,uk,119.0,980.0,0,104,1273
5702,2706911023,JINU JOY,"New Delhi, Delhi",119.0,376.0,0,104,1273
5700,2236211306,Appi,"Los Angeles, CA",119.0,71.0,0,104,1273
5699,155984750,Mahbub Murshed Tareq,"Dhahran, Kingdom of Saudi Arab",119.0,860.0,0,104,1273
5698,761368122,haresh dhapodkar,nagpur india,119.0,147.0,0,104,1273
5711,2778607537,Syed Haider Ali,lahore,118.0,294.0,0,104,1271
5713,4911529957,AS,,118.0,534.0,0,104,1271
5712,2943940004,Active Citizen,Aptel,118.0,470.0,0,104,1271
5710,387435867,kappasingh,new delhi,118.0,127.0,0,104,1271
5709,127458829,Rajneesh,Delhi,118.0,120.0,0,104,1271
5708,901126141406203905,#HowsTheJosh,"Hyderabad, India",118.0,889.0,0,104,1271
5719,815136851140968448,Panadol Plus,"Switzer, WV",117.0,1055.0,0,104,1269
5724,2788774292,Patriot Pakistani,Undisclosed,117.0,616.0,0,104,1269
5723,42580011,Abhinandan Tejaswi,"Mumbai, India",117.0,539.0,0,104,1269
5721,992988332102705153,Umar Farooq,,117.0,341.0,0,104,1269
5720,880749241018331136,Professor TeeKay,"Mumbai, India",117.0,1832.0,0,104,1269
5722,811244048514252801,proudtibeanindianhindu🚩,भारत🇮🇳,117.0,46.0,0,104,1269
5718,944135275621466112,R.,Cinemas,117.0,178.0,0,104,1269
5717,979340970922688512,Mohd Sami,Lynchistan ,117.0,176.0,0,104,1269
5716,1098194278059261959,Javed Akhtar,,117.0,259.0,0,104,1269
5715,980077437470965767,Aditya Kumar Ojha,"Ujjain,MP || Jagdalpur, CG",117.0,293.0,0,104,1269
5714,128802303,Ali Naqvi,Abu Dhabi ,117.0,642.0,0,104,1269
5733,154962766,Vivek Singh,"Bhopal, India",116.0,258.0,0,104,1267
5740,811607126233808896,Abrar Hamid,Delhi,116.0,264.0,0,104,1267
5739,1374337056,Arshad Khan,Srinagar,116.0,262.0,0,104,1267
5738,1047115813893918721,Subodh,"Bettiah, India",116.0,19.0,0,104,1267
5737,805988213345034241,Devi Prasad K,India,116.0,301.0,0,104,1267
5736,910150296747352064,Anonymous,Pakistan,116.0,880.0,0,104,1267
5735,556714399,Sampurnananda Sahu,SAMBALPUR,116.0,166.0,0,104,1267
5734,834760849,dillip baral,"Navi Mumbai, India",116.0,275.0,0,104,1267
5725,2570830842,Trolls have become journalist today.,New Delhi,116.0,65.0,0,104,1267
5732,708564180,देवदास मिश्रा,India ,116.0,670.0,0,104,1267
5730,947321099838038016,Imtiyaz Nazir,Langate IOK,116.0,219.0,0,104,1267
5729,127816162,Rahul Gupta,Gurgaon,116.0,375.0,0,104,1267
5728,4163558493,shoaibfaqir,,116.0,249.0,0,104,1267
5727,285163531,Gunj Shah,"Vadodara, Gujarat, India",116.0,883.0,0,104,1267
5726,89506188,Lalgarh NewsNetwork,"Midnapore, West Bengal, UK outreach ",116.0,446.0,0,104,1267
5731,1077896735995908096,RafiAnsari رفیع انصاری,"Lucknow, India",116.0,291.0,0,104,1267
5747,1090621016961736704,Ramchander Das,,115.0,1419.0,0,104,1265
5752,4927949116,Surreal Dawn,Finland,115.0,166.0,0,104,1265
5751,790500108139917312,Pankaj kumar jha,"Madhubani, India",115.0,589.0,0,104,1265
5750,3181483274,Veerhs,,115.0,1946.0,0,104,1265
5749,1085718581214613504,Imaad,Indian occupied kashmir,115.0,78.0,0,104,1265
5748,285105481,Affan Baloch,A Talent Outside Pakistan,115.0,389.0,0,104,1265
5746,3427524014,Doctor Don't Know,"Ahmadabad City, India",115.0,114.0,0,104,1265
5745,910022756,Jíțëñ Ďāš 🇮🇳,"Assam, India 🇮🇳",115.0,260.0,0,104,1265
5744,143394665,Mahaveer SHEKHAWAT🇮🇳,Jaipur,115.0,714.0,0,104,1265
5743,88718226,ali hassan,Pakistan,115.0,67.0,0,104,1265
5742,629287221,Nikhil Jain,"Janakpuri, New Delhi",115.0,72.0,0,104,1265
5741,990979759059472391,Abdulmanan,,115.0,186.0,0,104,1265
5765,980057786045247488,Adeeba Tak,"Philadelphia, PA",114.0,29.0,0,104,1263
5764,3048946987,bj,,114.0,208.0,0,104,1263
5763,81540244,Ankit Garg,"New York, NY",114.0,239.0,0,104,1263
5760,2392679274,samanullah,,114.0,106.0,0,104,1263
5762,2843585449,sharangouda,,114.0,298.0,0,104,1263
5761,4135264876,Janu Baig,,114.0,240.0,0,104,1263
5756,847070593929416705,#AbolishArticle370,"Hyderabad, India",114.0,268.0,0,104,1263
5759,937120706,Ahmad N. Chattha (احمد چٹھہ),"Lahore, Pakistan",114.0,140.0,0,104,1263
5757,2369723040,ਤਰਨਵੀਰ ਸਿੰਘ Taranvir Singh,Punjab Bharat,114.0,310.0,0,104,1263
5755,1378921993,Swapnil Ghayal,,114.0,365.0,0,104,1263
5754,1086283982629687296,Abid Ali Shah,,114.0,241.0,0,104,1263
5753,575205332,निरीश्वरवाद,,114.0,418.0,0,104,1263
5758,999487634287218689,Bin Laden,On a camel,114.0,1768.0,0,104,1263
5773,767466462,Anuj Singh Gangwar,"Kaimganj, India",113.0,194.0,0,104,1261
5779,932633088,Akbar Khan,,113.0,392.0,0,104,1261
5778,838361331715739652,Mayur Marathe,Mumbai,113.0,131.0,0,104,1261
5776,1074308971928961024,जयन्त सिंह,,113.0,62.0,0,104,1261
5775,414297625,Ali Meer,"Edmonton, Alberta",113.0,98.0,0,104,1261
5774,553979675,Abbas Alam 🔥 (🏏پشاور زلمی ),pakistan,113.0,105.0,0,104,1261
5777,387782094,Muhammad Omer Farooq,"Karachi , Pakistan",113.0,602.0,0,104,1261
5772,383753615,pradeep kapoor,"Pune, India",113.0,164.0,0,104,1261
5771,793112015049023488,ninanayan,,113.0,767.0,0,104,1261
5770,779739392537747456,monusing Rajput,HINDUSTAN,113.0,296.0,0,104,1261
5769,748328902448144384,RSITM ‏‎‎‎‎آر یس آئ ٹریڈ ماستر,,113.0,969.0,0,104,1261
5766,95015299,NITISH,Hogwarts,113.0,196.0,0,104,1261
5768,399322563,Abdul Rasheed,Pakistan Lahore,113.0,112.0,0,104,1261
5767,2390847253,ink laab,,113.0,222.0,0,104,1261
5788,3336051138,Free_آزاد_आजाद,"Malibu, CA",112.0,23.0,0,104,1259
5787,620251635,A'all is well!,"Mumbai, Maharashtra",112.0,73.0,0,104,1259
5786,184325440,Rudhran,காஞ்சி,112.0,748.0,0,104,1259
5785,801631386595692548,منير Viva Kashmir,indian occupied kashmir,112.0,211.0,0,104,1259
5784,713718493083017216,Aliya Wani,"J&K,India",112.0,71.0,0,104,1259
5783,420217473,Ravi Kulkarni,,112.0,228.0,0,104,1259
5782,790125990097936384,AminBek,Hunza ,112.0,364.0,0,104,1259
5781,2208910262,Al barakat khan 🌐,,112.0,2520.0,0,104,1259
5780,3299247354,GAJEN CHOUDHARY,"Bhopalgarh,Jodhpur, India",112.0,159.0,0,104,1259
5801,3171944798,NoOne,Earth ( atleast for now ),111.0,97.0,0,104,1257
5796,185123098,nivedita bose,Hyderabad,111.0,44.0,0,104,1257
5800,1056230836301901824,Kaab Janjua 🇵🇰🇦🇪,"Abu Dhabi, United Arab Emirates",111.0,155.0,0,104,1257
5799,780257041,Juhi Soni,Gurgaon↔️Jodhpur,111.0,252.0,0,104,1257
5798,2306168402,Saurabh K Desai 🇮🇳,"India, Maharashtra, Mumbai",111.0,258.0,0,104,1257
5797,955346984147308545,نقار خانے میں تُوطی🇵🇰,"Lyallpur, Pakistan",111.0,214.0,0,104,1257
5790,545396530,Khan Mazhar,,111.0,25.0,0,104,1257
5795,33773470,الجندي الكافر,,111.0,450.0,0,104,1257
5794,1595891612,Saif Baba,Afghanistan,111.0,405.0,0,104,1257
5793,85138626,AMAR SHAH,,111.0,1039.0,0,104,1257
5792,1015901862032232449,RameeZ Chaudhary,"Bahawalpur, Pakistan",111.0,323.0,0,104,1257
5791,2834309485,K K Thakur,India,111.0,226.0,0,104,1257
5789,974614830379286528,Bramhrishi Vinodanand,"Divyanand Aashram, Unnao",111.0,171.0,0,104,1257
5814,1094367428350541826,SupremeChiefOfPashtoon,#Zhob,110.0,91.0,0,104,1255
5813,184346635,Tauba Tauba Mumbaiwallah,"Maharashtra, India",110.0,113.0,0,104,1255
5812,2747603008,HEIKE HUSSAIN,GERMANY,110.0,257.0,0,104,1255
5811,2848996675,ASHUTOSH,NEW DELHI,110.0,803.0,0,104,1255
5810,1083803694838222849,Muhammad Ikram Khanani TLP,"Karachi, Pakistan",110.0,23.0,0,104,1255
5809,1074533736467841024,Manish,,110.0,193.0,0,104,1255
5808,1039776530048593920,Dr Dharm Sharma,,110.0,56.0,0,104,1255
5807,2359264123,Syed muhammad ovais,Dubai,110.0,276.0,0,104,1255
5806,801092577499942912,Anand Kumar,"Anuppur, India",110.0,90.0,0,104,1255
5805,157899021,ankur omer,Lucknow,110.0,133.0,0,104,1255
5804,4325062336,Saint Ali,"اسلام آباد, پاکستان",110.0,628.0,0,104,1255
5803,1001577678825230337,Fazal Khan Durrani,"Dubai, United Arab Emirates",110.0,492.0,0,104,1255
5802,764714795815858176,D Vasantha Kumar,"Kharadi, Haveli, Pune",110.0,90.0,0,104,1255
5827,133263419,MUHAMMAD  RAZA,,109.0,278.0,0,104,1253
5826,806376042,Vipin Labroo,"Bangalore, India",109.0,93.0,0,104,1253
5825,112263092,AD,,109.0,655.0,0,104,1253
5824,918007074193149952,ankita ambilwade,"Maharashtra, India",109.0,206.0,0,104,1253
5821,1006243682402652160,Mohammad Azeem,پاکستان,109.0,100.0,0,104,1253
5822,843806315222913024,Mitthi,,109.0,258.0,0,104,1253
5823,1047910829197160448,Nakul Mehta,,109.0,139.0,0,104,1253
5820,1087356807780188162,Muhammad zufran,"Islamabad, Pakistan",109.0,323.0,0,104,1253
5818,1033276825584250881,amol55,,109.0,230.0,0,104,1253
5817,2524095558,Sandeep Chawla,Delhi,109.0,110.0,0,104,1253
5816,785746560034439168,Dipak SINGH,,109.0,208.0,0,104,1253
5815,55463794,Manav Bhardwaj,New Delhi,109.0,597.0,0,104,1253
5819,2342025980,Gohar Ayub,"اسلام آباد, پاکستان",109.0,173.0,0,104,1253
5832,3072931069,Deepu Raina,"New Delhi, India",108.0,739.0,0,104,1251
5836,435018185,Aijaz™,,108.0,152.0,0,104,1251
5835,980093611617304576,Anurag Sharma,"Agra, India",108.0,244.0,0,104,1251
5834,3148533350,DK,"Lahore, Pakistan",108.0,63.0,0,104,1251
5833,971337145796448257,Muhammad Tariq,"Lahore, Pakistan",108.0,340.0,0,104,1251
5831,744249618322579456,Abhinav Sharma,United Arab Emirates,108.0,76.0,0,104,1251
5830,1067398303095103489,Mr Chips,,108.0,495.0,0,104,1251
5829,124251753,Sandeep,Bangalore,108.0,182.0,0,104,1251
5828,877484817595547649,Halagu Khan 🕌🔨,Everywhere,108.0,742.0,0,104,1251
5845,2923713992,Er  Naseer,New Delhi ,107.0,945.0,0,104,1249
5852,253019786,PAWAN JAIN,"New Delhi, India",107.0,210.0,0,104,1249
5850,705567770482778113,Daughter of the Eve,,107.0,47.0,0,104,1249
5849,449967819,ali hameed,"bahawalpur,pakistan",107.0,483.0,0,104,1249
5848,123847427,Dhanraj Choudhary,"Jodhpur, India",107.0,152.0,0,104,1249
5847,1048567515826282496,Inamgul,اسلامی جمھوری پاکستان,107.0,822.0,0,104,1249
5846,1963534327,Biz,"New York, NY",107.0,178.0,0,104,1249
5851,319501601,Zain Ul Abideen Banday,"Delhi, J&K",107.0,36.0,0,104,1249
5844,476946703,Mystery Man⏺️,Barbados,107.0,606.0,0,104,1249
5842,35191899,Maitreyi Koduganti,"Delft, Nederland",107.0,432.0,0,104,1249
5841,736649448,shafaatnabi,مقبوضہ​  کشمیر,107.0,335.0,0,104,1249
5840,19482324,Ghazipuriya,INDIA,107.0,402.0,0,104,1249
5839,1019885791269359616,MSO West Bengal,"West Bengal, India",107.0,100.0,0,104,1249
5837,4394567412,Chaitra A,The Netherlands,107.0,144.0,0,104,1249
5838,987544322064175104,Mayank thakur 🇮🇳,Gurugram India,107.0,523.0,0,104,1249
5843,2334945678,Roshan R J,,107.0,672.0,0,104,1249
5868,99955246,Varun Tiwari,India,106.0,346.0,0,104,1247
5865,479364201,Muhammad Ahsan Azam,,106.0,546.0,0,104,1247
5866,3068636264,Jim,"India, Planet Earth",106.0,65.0,0,104,1247
5867,1080513482947248128,Himangshu das,"Pune Cantonment, Pune",106.0,1049.0,0,104,1247
5872,908627653695082496,IamSalmanAhmed,"Birmingham, England",106.0,332.0,0,104,1247
5869,195084242,Prashant Patil🇮🇳,,106.0,320.0,0,104,1247
5870,1557234012,Umar Shahid,Pakistan,106.0,162.0,0,104,1247
5871,2824181184,PARESH, INDIA,106.0,45.0,0,104,1247
5864,4225845373,Manjul Abhishek,,106.0,53.0,0,104,1247
5863,350218581,S A R Geelani,,106.0,66.0,0,104,1247
5862,2690514102,Anmol Kumar,India,106.0,1195.0,0,104,1247
5856,2491762759,ساجد / sajid,,106.0,2264.0,0,104,1247
5861,939490090023374848,John - Bharat Mata ki Jai,,106.0,338.0,0,104,1247
5854,88456817,Nirav Raval 🇮🇳,India,106.0,1054.0,0,104,1247
5855,972721854883422208,Pawan Siwana,"Fazilka, India",106.0,153.0,0,104,1247
5853,121311870,VINEET AGRAWAL,Mumbai,106.0,133.0,0,104,1247
5857,796032290644226050,General Gamto.,mogadishu.,106.0,153.0,0,104,1247
5858,999032365342060544,Sachin,,106.0,202.0,0,104,1247
5859,2916342008,Piyush Shukla,,106.0,112.0,0,104,1247
5860,2949871411,Yele Shadakshari,Bengaluru,106.0,338.0,0,104,1247
5882,906776069021167621,Khush Purbia,"Udaipur, India",105.0,834.0,0,104,1245
5890,517028667,unknownmystery,,105.0,76.0,0,104,1245
5889,89967189,अश्वनी चंद्रा,India,105.0,26.0,0,104,1245
5888,1091583567233044480,Bilaspur Congress Sevadal,,105.0,172.0,0,104,1245
5887,780025892206772224,Muddassir Abbas Awan,,105.0,356.0,0,104,1245
5885,1076287936314990593,GiniKhan,India,105.0,823.0,0,104,1245
5884,3223913076,Avinash kumar,"New Delhi, India",105.0,35.0,0,104,1245
5883,370279585,MIT PATEL,"Bharuch, India",105.0,47.0,0,104,1245
5886,1000776959369019398,Ōgi,"Ontario, Canada",105.0,232.0,0,104,1245
5881,740095130,حنیف سروری,Faiasalabad,105.0,270.0,0,104,1245
5879,2503286256,Vin Mac,,105.0,891.0,0,104,1245
5878,707789039869542400,Anantha Subramanian,"Chennai, India",105.0,154.0,0,104,1245
5873,2243470004,Sᴜʀᴀᴊ Aʀʏᴀ,"Nagpur, India",105.0,382.0,0,104,1245
5877,1053145501,Ashish Menon,Mumbai,105.0,294.0,0,104,1245
5876,957543366249590784,Bidnurmath Shivakumar,,105.0,201.0,0,104,1245
5875,906773893922250752,Amit,"Punjab, India",105.0,32.0,0,104,1245
5874,4831922897,Muhammad Umar Qasim,,105.0,344.0,0,104,1245
5880,298171388,nitin,,105.0,40.0,0,104,1245
5898,64909514,Kamal Chawla,"London, England",104.0,127.0,0,104,1243
5905,255502794,Mohammad Yaseen,,104.0,213.0,0,104,1243
5904,757044754458800128,khan sahib,Buner,104.0,494.0,0,104,1243
5903,2711145756,Lallu,,104.0,134.0,0,104,1243
5901,1073343316647952385,Ibn Muhammad,,104.0,138.0,0,104,1243
5900,1064705882381058049,INC Aurad Assembly,Bidar District karnataka India,104.0,270.0,0,104,1243
5899,1011648691545915392,nairunny,"Tripunithura, Kanayannur",104.0,421.0,0,104,1243
5902,1029588691948199938,Chill Pill,"Patna, India",104.0,1173.0,0,104,1243
5897,1021450896557740032,Unboxing Himachal,"Panthaghati, Shimla",104.0,7.0,0,104,1243
5896,34895623,Pankaj Verma,India,104.0,76.0,0,104,1243
5895,2267449311,Ahmed shaikh,karachi pakistan ,104.0,351.0,0,104,1243
5891,141118624,Malik Muhammad Jahangir,"Riyadh, Kingdom of Saudi Arabia",104.0,282.0,0,104,1243
5894,200177654,Mohammad Farhan,"New Delhi, India",104.0,428.0,0,104,1243
5893,825575100493811712,G S Subrahmanyam,"Hyderabad, India",104.0,316.0,0,104,1243
5892,499687923,vipinchithraveeran,Vaikom,104.0,317.0,0,104,1243
5913,909891260139266048,,,103.0,877.0,0,104,1241
5912,2259598621,Girish mhtre,,103.0,386.0,0,104,1241
5911,1085028211648618498,parveen dass,,103.0,72.0,0,104,1241
5910,2356075968,jamie,India,103.0,562.0,0,104,1241
5909,973598478793433088,Danish Khan | دانش خان,"Karachi, Pakistan",103.0,256.0,0,104,1241
5908,901271392712183808,Krishan Gurjar,"Jodhpur, India",103.0,462.0,0,104,1241
5907,3837358934,Shakir Wani,Occupied kaahmir,103.0,349.0,0,104,1241
5906,2315140796,AJAY S RAJPUT,,103.0,561.0,0,104,1241
5930,870680848428810240,Hanmantu Shriram,"Solapur, India",102.0,182.0,0,104,1239
5929,527102828,Om Rajpurohit,Mumbai,102.0,48.0,0,104,1239
5923,812715961652563968,Harsh,"Ahmadabad City, India",102.0,498.0,0,104,1239
5928,2432212909,fayaz,,102.0,688.0,0,104,1239
5927,994189975381073921,Tariq Butt,"لاہور, پاکستان",102.0,248.0,0,104,1239
5926,430360958,FLashari,London ,102.0,728.0,0,104,1239
5925,140751852,Vande Mataram,,102.0,736.0,0,104,1239
5924,61930938,Harvinder Singh,Punjab,102.0,406.0,0,104,1239
5916,1426353606,Suleman Zahid Butt,Lahore,102.0,230.0,0,104,1239
5922,147948988,abhimanyu gandhi,"Uttaranchal, India",102.0,667.0,0,104,1239
5920,861600041940557824,Eintontix,Lyricsland,102.0,214.0,0,104,1239
5919,885348215259713536,Sukhi,,102.0,440.0,0,104,1239
5918,2291533279,sahil dwivedi,India,102.0,195.0,0,104,1239
5917,367749133,kshitiz,"New Delhi, India",102.0,71.0,0,104,1239
5915,236255214,Bad Hindu krishnryn 🇮🇳,"Chennai, India",102.0,186.0,0,104,1239
5914,1693667034,sam,India,102.0,68.0,0,104,1239
5921,141244129,Jyoti Prakash Sahoo,"Cuttack , Odisha",102.0,175.0,0,104,1239
5938,122409659,Mir Aijaz,"Sopore, Jammu And Kashmir",101.0,146.0,0,104,1237
5944,896077545606701056,Faisal Mukhtar,"Dubai, United Arab Emirates",101.0,374.0,0,104,1237
5943,742068469,Bharath Kumar 🇮🇳,"Hyderabad, India",101.0,503.0,0,104,1237
5942,840209685353508864,आयुष पांडे,in your heart,101.0,1119.0,0,104,1237
5941,2347951459,Pranav Dhande,,101.0,196.0,0,104,1237
5940,70098687,radhakrishna kunjar,"Bengaluru, India",101.0,129.0,0,104,1237
5939,755331977067241472,Shakir Akber,"Islamabad, Pakistan",101.0,290.0,0,104,1237
5937,961620298989580288,🇮🇳 Mogambo 🇮🇳,R & D Lab,101.0,423.0,0,104,1237
5936,843897510942969857,Dharmarajan,,101.0,387.0,0,104,1237
5935,3236838792,prashanth प्रशांत ः ಪ್ರಶಾಂತ್🇮🇳,India,101.0,496.0,0,104,1237
5934,804684597502050304,÷ مُنَوَر خان ÷,Indian Occupied Kashmir,101.0,566.0,0,104,1237
5933,3168309144,Rishabh Dutt Shukla,India,101.0,49.0,0,104,1237
5932,3026291449,Dharmasthapana,,101.0,232.0,0,104,1237
5931,1084273124248559616,bhanvi gurone,,101.0,1177.0,0,104,1237
5956,1388755562,Chandan Kushwaha,Ranchi,100.0,307.0,0,104,1235
5955,39712646,PratekTondare,MUMBAI,100.0,454.0,0,104,1235
5951,873588975646244864,SrutiNayak,,100.0,344.0,0,104,1235
5954,854603486490640386,Umar,,100.0,163.0,0,104,1235
5953,4821151071,Ashar A Shaikh,,100.0,171.0,0,104,1235
5952,960444998767476736,देशी लठ्ठ - Deshi Lathth,"Liverpool, England",100.0,82.0,0,104,1235
5947,44899997,Sanjay Singh,India,100.0,80.0,0,104,1235
5950,935441874835394561,blue🌑,londinuim,100.0,133.0,0,104,1235
5948,861881336302317568,Hadika Khan👑,Kashmir,100.0,78.0,0,104,1235
5946,1094168610723921920,Ailee,Penang,100.0,107.0,0,104,1235
