,Id,Name,Location,FollowersCount,FriendsCount,RetweetCount,TweetCount,Score
699,4861054368,Lizz Saito,"São Paulo, Brasil",67.0,341.0,0,1,139
700,3312782773,Bryant Adleson,,61.0,337.0,0,2,137
701,2220143370,เงาแค้นดาวใจ ♡,น้องเตนล์ ten 李永钦 ,65.0,394.0,0,1,135
702,1026276658066542592,Janelle ✨,,63.0,91.0,0,1,131
703,1043109539061620736,Saqlain,"Punjab, Pakistan",60.0,441.0,0,1,125
705,800764073927286784,Dany Lunagon,,59.0,187.0,0,1,123
704,2358329041,Matii Parentis,,59.0,121.0,0,1,123
706,1047283373692137472,Mr.Boi,"Boi, Nigeria",58.0,28.0,0,1,121
707,923780616646201346,Per Aaskov Karlsen,,57.0,68.0,0,1,119
708,2518076431,Nice,"Mumbai, India",56.0,75.0,0,1,117
709,798771835282165761,Agnideep Paul,"Bengaluru South, India",55.0,218.0,0,1,115
710,1039156620348022784,CA वंदन सिंह 🇮🇳,"जयपुर, भारत ",54.0,392.0,0,1,113
711,998782720024068096,Aman Aggarwal,"Meerut, India",54.0,124.0,0,1,113
712,732560639202185217,kimchi fried rice,ph,53.0,379.0,0,1,111
713,1009361337439408128,PS 🇸🇪,"Stockholm, Sweden",53.0,120.0,0,1,111
714,978414590663913472,Sage Jayflight,Skull Town,51.0,62.0,0,1,107
715,1003280117898997761,അഭിനയ് ചക്രവര് Abhinay Chakravarti अभिनय चक्रवर्ति,,51.0,190.0,0,1,107
716,151864235,GURU NISHAD,"Delhi, India",51.0,92.0,0,1,107
719,2765771368,"Dan, Danny, Daniel..","Leeds, England, EUROPE",50.0,166.0,0,1,105
718,824753039349256193,Picture Architect,"Maryland, USA",50.0,121.0,0,1,105
717,859966749482991616,Mir,Kepler,50.0,28.0,0,1,105
720,2456136030,Nerd Agent,"Oregon, USA",47.0,208.0,0,1,99
721,1013757367333224448,wise man,a place near you.,46.0,523.0,0,1,97
722,727341802915811328,KAYVYY✨,,46.0,251.0,0,1,97
723,741820460,🔱Kayte🔱,,45.0,355.0,0,1,95
724,60737629,Carole Stephan,,45.0,35.0,0,1,95
725,890087504610832386,a-t-s,,45.0,38.0,0,1,95
726,952686802745417730,Deep3y3s,Mars ,39.0,83.0,0,2,93
727,866093142654636032,2BEE,,44.0,151.0,0,1,93
728,810483208563216384,†ぺぺうに†,テキサスコロニー,44.0,74.0,0,1,93
729,1026974156569686016,Justine,"Lens, France",43.0,220.0,0,1,91
730,127812759,krishna,,37.0,31.0,0,2,89
731,1022364116571308032,proud_Hindu !,,41.0,131.0,0,1,87
732,4085851533,小優太,,35.0,104.0,0,2,85
733,1603439670,BS Hazari,Chennai;Calcutta-INDIA,40.0,68.0,0,1,85
734,971668784200249344,Amrish Kumar,,35.0,118.0,0,2,85
735,2383033729,Ricky Reyes🐝,,40.0,123.0,0,1,85
736,893419454163329026,Daniella,"Dandenong, Melbourne",40.0,152.0,0,1,85
737,716107291989127168,✨*sweats nervously*✨,bed,39.0,1627.0,0,1,83
738,714425745792049152,Robert Burns,"Colorado Springs, CO",34.0,114.0,0,2,83
739,1341917983,Ankit | અંકિત,Navsari,38.0,283.0,0,1,81
740,1009733216343810049,Draven Hazard,"Marysville, WA",37.0,95.0,0,1,79
741,803848891938566144,sanaz denturez,"Cleveland, OH",37.0,101.0,0,1,79
742,428467151,فاطمه,"New York, USA",37.0,51.0,0,1,79
743,2652107854,Rtr Rihan,India,36.0,370.0,0,1,77
744,800024590806319104,Leo Vainonen,,35.0,208.0,0,1,75
745,2519577260,रJनीSH PAण्डेY,,30.0,75.0,0,2,75
746,1049026242115059712,danny,,34.0,113.0,0,1,73
747,3057289591,Hanski,,33.0,196.0,0,1,71
748,2449547197,kuldeep SinghChouhan,"Indore, India",32.0,46.0,0,1,69
749,4758871441,Rajput,India,27.0,108.0,1,1,66
750,1059622225920196608,JukeboxRedstone.exe,WHEN DOES THE CLUB SHUT ALL I WANT IS PIZZA I JUST WANT SOME PIZZA GOD IM REALLY DRUNK,30.0,19.0,0,1,65
751,911208343,Brian,,30.0,85.0,0,1,65
755,172498626,x x,,29.0,129.0,0,1,63
757,464713413,Daryl Gonzales,Philippines,29.0,85.0,0,1,63
756,207955224,Sweet Ars 🌿,,29.0,202.0,0,1,63
754,867072696017879040,Mystic Gaming,UK,29.0,96.0,0,1,63
753,1042397858392154112,Malik Umar Khan,,29.0,26.0,0,1,63
752,284355394,Robert Klein,Los Angeles,24.0,300.0,0,2,63
758,1053888847375814657,chulititas,"Los Angeles, CA",28.0,63.0,0,1,61
759,832564907639922688,KIM뷔,BTS kingdom&RM as president🏛,28.0,65.0,0,1,61
760,2837838816,Kashmiri,,27.0,158.0,0,1,59
761,1057334721020084230,Jack Carter,,21.0,134.0,0,2,57
762,1094178952992612352,Midnight Turfers,,17.0,12.0,1,2,56
763,3358499765,Fatai Adetunji,"Lagos, Nigeria",25.0,575.0,0,1,55
767,831688795288317952,Sylphrena Stormblessed,"Sarawak, Malaysia",24.0,272.0,0,1,53
770,788824445561540608,RITESH PANDEY,"Mumbai, India",24.0,180.0,0,1,53
769,49501725,chong pyong son,서울,24.0,79.0,0,1,53
768,1093013045016702976,veer gahlot,"डरते वो हैं जो अपनी छवि के लिए मरते हैं,
मैं तो हिन्दुस्तान की छवि के लिए मरता हूँ,
इसलिए किसी से नही डरता हूँ. #Narendarmodi",24.0,35.0,0,1,53
766,1002987189968560129,J_MO,Home,24.0,34.0,0,1,53
765,797647641777672192,Monster Reports,worldwide,24.0,1.0,0,1,53
764,1057870906935128064,Juan José,"Álvaro Obregón, Distrito Feder",24.0,65.0,0,1,53
771,1079802390554075136,FrenchJeanGuy,"now +-Versailles, France",23.0,78.0,0,1,51
772,808486254,Dr.Vijay Amera,"Udaipur, India",23.0,42.0,0,1,51
773,1061627914297458688,biggie,,22.0,19.0,0,1,49
774,2876511571,dan parish,Detriot Mi,16.0,119.0,0,2,47
775,1027445132293894144,babyjoon,,20.0,54.0,0,1,45
776,1029164891112787968,barry nollin,,20.0,222.0,0,1,45
777,1038498066121285635,Mirian✍,,15.0,31.0,0,2,45
778,1079086333589622784,Mary Lee,"Kentucky, USA",20.0,36.0,0,1,45
781,1017985325950472193,Nahuel Soto,"Posadas, Misiones ",19.0,59.0,0,1,43
782,862613471799771136,Apsar Sheik,Earth,19.0,124.0,0,1,43
783,1856510456,Neel M,"Gujarat, India",19.0,46.0,0,1,43
780,543920753,Rohit Chavan,,19.0,214.0,0,1,43
779,989506695629103112,hawaiian taegi 🍍,bra(s)il,19.0,142.0,0,1,43
784,1004021154657570817,Brian Jenkins,"Amherst, NY",18.0,72.0,0,1,41
785,1004392620267798529,Kathryn Ewing,"New York, USA",17.0,63.0,0,1,39
786,1010495200085438470,Awadhesh,"Kolkata, India",16.0,43.0,0,1,37
787,1021014392589209600,ReeGar,,16.0,82.0,0,1,37
788,602512152,Daniel Diaz,,15.0,3.0,0,1,35
789,948250156650070016,Wiji Khan,Pakistan,15.0,65.0,0,1,35
790,1097167911276421120,Nurhak Engizek,,14.0,4.0,0,1,33
791,999699889901703168,BAlobeid,,14.0,4.0,0,1,33
792,2439751940,Anil Singh,,14.0,27.0,0,1,33
793,1043289087023570944,ハムカツの人,,14.0,13.0,0,1,33
794,1075163992920776704,Boricua97🌹,,13.0,95.0,0,1,31
795,49357888,amrendra kumar,,12.0,97.0,0,1,29
796,143905435,Julien Joseph,France,11.0,26.0,0,1,27
797,2480180346,rari,,10.0,14.0,0,1,25
798,808790804361834496,PatrickC,,10.0,165.0,0,1,25
799,1043634232516468736,True Katipunero,,9.0,48.0,0,1,23
800,1088495109522378752,Ibrahimdj,"Selangor, Malaysia",9.0,95.0,0,1,23
801,946761206785753089,Mayur Samant,"Ponda, India",4.0,11.0,0,2,23
802,1087726391947395073,LaRose,"Semarang, Jawa Tengah",9.0,9.0,0,1,23
803,1061899983895564289,Kevin,"Tallahassee, FL",8.0,126.0,0,1,21
804,1294794630,EGK,Belgium,8.0,32.0,0,1,21
805,138729878,against traitors,,8.0,114.0,0,1,21
806,1083275155961348096,Cacagumilar,,2.0,49.0,0,2,19
812,778294807613571073,NeverEmptyChest,,6.0,0.0,0,1,17
810,1074337470580449280,Gina,,6.0,102.0,0,1,17
811,998617486504345600,bultaoreugay,,6.0,188.0,0,1,17
808,360688080,Aon Sarawuth,"Bangkok, Thailand",6.0,493.0,0,1,17
809,3242497412,surajmohite,,6.0,123.0,0,1,17
807,1092423504035643395,happy b'day J-HOPE,,6.0,76.0,0,1,17
813,3126574486,khan sherzai,,5.0,22.0,0,1,15
814,1041920335468060675,Paras Solanki,"Rajkot, India",5.0,29.0,0,1,15
815,1081822900766703617,news24x7pro,,5.0,195.0,0,1,15
816,1673600414,dr.tarun bele,,5.0,26.0,0,1,15
817,1051777208765665280,Shabiaq,"Sukoharjo, Indonesia",5.0,24.0,0,1,15
818,1082860237059584000,Restufave,,0.0,50.0,0,2,15
819,1093713039902326785,Angela D. Shaye,,0.0,16.0,0,2,15
820,1067352889587159040,کے طور پر اگر,"Hyderabad, India",5.0,32.0,0,1,15
821,1090346948886974465,jess,,4.0,4.0,0,1,13
824,379209822,앤,,3.0,267.0,0,1,11
823,1078112954837549061,Hhh,,3.0,145.0,0,1,11
822,1081248974198181889,Liza Garcia,,3.0,66.0,0,1,11
825,893360813184077824,Faiyaz Ahmad,Saharsa Bihar,2.0,27.0,0,1,9
826,3477277405,Robert Pinder,SOMEWHERE,2.0,21.0,0,1,9
827,1075265022744453121,Calico,,1.0,17.0,0,1,7
828,1094526120010149888,Ronnie,"London, England",1.0,28.0,0,1,7
829,1099534632796643328,名無し,,0.0,155.0,0,1,5
830,1097692781743464451,Ernest Chuck-Carver Bante,Pershing Square Los,0.0,0.0,0,1,5
831,1099561182321692672,Rakesh Verma,,0.0,6.0,0,1,5
832,1096440676416290816,MANISH KUMAR VERMA,,0.0,12.0,0,1,5
833,1093407907037749249,Florence,,0.0,16.0,0,1,5
834,1046678732306440192,HappyBot,,0.0,0.0,0,1,5
